consensus.cluster	chr	start	end	strand	tpm
17008	chr2R	22856605	22856718	-	1368
17009	chr2R	22856832	22856868	-	87
17010	chr2R	22863206	22863267	-	56
17011	chr2R	22873150	22873191	-	179
17012	chr2R	22874744	22874767	-	61
17013	chr2R	22875057	22875122	-	295
17014	chr2R	22881780	22881901	-	304
17015	chr2R	22882502	22882769	-	13798
17016	chr2R	22883735	22883847	-	315
17017	chr2R	22884431	22884644	-	416
17018	chr2R	22884817	22884837	-	123
17019	chr2R	22885597	22885640	-	140
17020	chr2R	22885689	22885719	-	100
17021	chr2R	22885759	22885899	-	1091
17022	chr2R	22885951	22886430	-	13727
17023	chr2R	22886817	22886902	-	390
17024	chr2R	22888158	22888177	-	66
17025	chr2R	22888558	22888634	-	280
17026	chr2R	22888756	22888881	-	3065
17027	chr2R	22918789	22918795	-	73
17028	chr2R	22920426	22920469	-	61
17029	chr2R	22924690	22924762	-	821
17030	chr2R	22924803	22924880	-	882
17031	chr2R	22926072	22926076	-	62
17032	chr2R	22932553	22932580	-	142
17033	chr2R	22932732	22932777	-	125
17034	chr2R	22932873	22932907	-	182
17035	chr2R	22932969	22933033	-	173
17036	chr2R	22933333	22933388	-	93
17037	chr2R	22933490	22933615	-	11381
17038	chr2R	22934867	22934959	-	1200
17039	chr2R	22935141	22935156	-	363
17040	chr2R	22935431	22935516	-	189
17041	chr2R	22935557	22935625	-	671
17042	chr2R	22935795	22936118	-	3554
17043	chr2R	22936186	22936189	-	57
17044	chr2R	22936535	22936966	-	18911
17045	chr2R	22938147	22938263	-	114
17046	chr2R	22940939	22940944	-	363
17047	chr2R	22947582	22947636	-	374
17048	chr2R	22953702	22953860	-	21052
17049	chr2R	22954348	22954397	-	108
17050	chr2R	22957401	22957467	-	2025
17051	chr2R	22973187	22973215	-	59
17052	chr2R	22973285	22973453	-	414
17053	chr2R	22977217	22977223	-	60
17054	chr2R	22984824	22984887	-	128
17055	chr2R	22984954	22985039	-	110
17056	chr2R	22985712	22985742	-	112
17057	chr2R	22985904	22986033	-	216
17058	chr2R	22986207	22986211	-	62
17059	chr2R	23002886	23002943	-	161
17060	chr2R	23003893	23003961	-	99
17061	chr2R	23062494	23062654	-	1752
17062	chr2R	23064211	23064289	-	875
17063	chr2R	23073466	23073560	-	126
17064	chr2R	23074457	23074553	-	1203
17065	chr2R	23074668	23074698	-	327
17066	chr2R	23076970	23076994	-	73
17067	chr2R	23078529	23078665	-	1067
17068	chr2R	23079000	23079081	-	507
17069	chr2R	23080987	23081023	-	99
17070	chr2R	23086168	23086335	-	1532
17071	chr2R	23095362	23095421	-	332
17072	chr2R	23098878	23098923	-	185
17073	chr2R	23100326	23100542	-	16234
17074	chr2R	23101624	23101872	-	21365
17075	chr2R	23102079	23102096	-	51
17076	chr2R	23102244	23102322	-	101
17077	chr2R	23104395	23104521	-	309
17078	chr2R	23104633	23104776	-	808
17079	chr2R	23108722	23108868	-	998
17080	chr2R	23117391	23117472	-	553
17081	chr2R	23124252	23124308	-	80
17082	chr2R	23124437	23124466	-	100
17083	chr2R	23124653	23124694	-	62
17084	chr2R	23125470	23125562	-	353
17085	chr2R	23125772	23126111	-	17826
17086	chr2R	23127909	23127997	-	77
17087	chr2R	23128039	23128219	-	136282
17088	chr2R	23129406	23129457	-	622
17089	chr2R	23129837	23129842	-	56
17090	chr2R	23130145	23130275	-	3422
17091	chr2R	23133889	23133951	-	343
17092	chr2R	23136721	23136762	-	127
17093	chr2R	23137102	23137129	-	113
17094	chr2R	23139703	23139705	-	171
17095	chr2R	23140024	23140027	-	61
17096	chr2R	23140520	23140632	-	20387
17097	chr2R	23146505	23146548	-	200
17098	chr2R	23146588	23146620	-	728
17099	chr2R	23158297	23158390	-	211
17100	chr2R	23166238	23166296	-	56
17101	chr2R	23172104	23172204	-	979
17102	chr2R	23179962	23180025	-	55
17103	chr2R	23190450	23190474	-	104
17104	chr2R	23190531	23190575	-	138
17105	chr2R	23197361	23197458	-	650
17106	chr2R	23200549	23200593	-	150
17107	chr2R	23200687	23200798	-	1930
17108	chr2R	23203967	23203975	-	2247
17109	chr2R	23207979	23208033	-	131
17110	chr2R	23209427	23209439	-	67
17111	chr2R	23210834	23210881	-	54
17112	chr2R	23210946	23211084	-	266
17113	chr2R	23211271	23211596	-	2677
17114	chr2R	23215832	23215878	-	72
17115	chr2R	23216169	23216188	-	86
17116	chr2R	23216232	23216338	-	280
17117	chr2R	23232370	23232396	-	90
17118	chr2R	23245204	23245449	-	4181
17119	chr2R	23246391	23246420	-	136
17120	chr2R	23247082	23247083	-	77
17121	chr2R	23247225	23247247	-	94
17122	chr2R	23247728	23247943	-	7504
17123	chr2R	23262766	23262850	-	138
17124	chr2R	23265387	23265679	-	1232
17125	chr2R	23268461	23268527	-	355
17126	chr2R	23272839	23272900	-	300
17127	chr2R	23273005	23273016	-	94
17128	chr2R	23273707	23273741	-	78
17129	chr2R	23273798	23273841	-	92
17130	chr2R	23274435	23274485	-	551
17131	chr2R	23275526	23275597	-	695
17132	chr2R	23283326	23283735	-	4745
17133	chr2R	23283800	23283874	-	1861
17134	chr2R	23283919	23283958	-	603
17135	chr2R	23284007	23284194	-	169701
17136	chr2R	23291081	23291107	-	71
17137	chr2R	23306955	23306968	-	97
17138	chr2R	23309759	23309857	-	5922
17139	chr2R	23313819	23313923	-	2815
17140	chr2R	23316747	23316769	-	56
17141	chr2R	23318861	23318867	-	58
17142	chr2R	23318939	23318972	-	117
17143	chr2R	23319271	23319412	-	14569
17144	chr2R	23321932	23321935	-	76
17145	chr2R	23323371	23323449	-	6091
17146	chr2R	23324010	23324104	-	156
17147	chr2R	23324249	23324320	-	215
17148	chr2R	23324423	23324424	-	56
17149	chr2R	23327231	23327284	-	90
17150	chr2R	23327333	23327377	-	74
17151	chr2R	23327542	23327666	-	2288
17152	chr2R	23350323	23350416	-	79
17153	chr2R	23350745	23350821	-	254
17154	chr2R	23351385	23351516	-	256
17155	chr2R	23353720	23353788	-	446
17156	chr2R	23355565	23355603	-	98
17157	chr2R	23357281	23357427	-	3094
17158	chr2R	23359999	23360057	-	150
17159	chr2R	23363458	23363466	-	53
17160	chr2R	23366270	23366355	-	573
17161	chr2R	23371981	23372046	-	292
17162	chr2R	23372669	23372747	-	456
17163	chr2R	23372969	23372993	-	150
17164	chr2R	23374110	23374167	-	114
17165	chr2R	23375471	23375547	-	190
17166	chr2R	23376881	23377065	-	1917
17167	chr2R	23378310	23378372	-	89
17168	chr2R	23379829	23379912	-	523
17169	chr2R	23381055	23381146	-	266
17170	chr2R	23382800	23382848	-	59
17171	chr2R	23382906	23382977	-	151
17172	chr2R	23383064	23383215	-	1168
17173	chr2R	23383303	23383468	-	29473
17174	chr2R	23384953	23385015	-	122
17175	chr2R	23385530	23385596	-	89
17176	chr2R	23385936	23385971	-	114
17177	chr2R	23386131	23386525	-	76760
17178	chr2R	23386602	23386642	-	277
17179	chr2R	23386915	23387046	-	2225
17180	chr2R	23387884	23387885	-	111
17181	chr2R	23388142	23388198	-	95
17182	chr2R	23388725	23388823	-	199
17183	chr2R	23390400	23390402	-	55
17184	chr2R	23391007	23391058	-	185
17185	chr2R	23391592	23391626	-	83
17186	chr2R	23391936	23392028	-	3000
17187	chr2R	23395418	23395419	-	137
17188	chr2R	23396615	23396711	-	1443
17189	chr2R	23397421	23397487	-	478
17190	chr2R	23398323	23398366	-	654
17191	chr2R	23398965	23398983	-	69
17192	chr2R	23419586	23419587	-	105
17193	chr2R	23425983	23425984	-	115
17194	chr2R	23432047	23432048	-	149
17195	chr2R	23439834	23439869	-	85
17196	chr2R	23440148	23440189	-	114
17197	chr2R	23452749	23452911	-	1365
17198	chr2R	23458565	23458815	-	21942
17199	chr2R	23459469	23459566	-	205
17200	chr2R	23460057	23460108	-	229
17201	chr2R	23482173	23482216	-	54
17202	chr2R	23482565	23482618	-	73
17203	chr2R	23483013	23483021	-	61
17204	chr2R	23495001	23495003	-	429
17205	chr2R	23504108	23504156	-	172
17206	chr2R	23504201	23504229	-	126
17207	chr2R	23504431	23504452	-	65
17208	chr2R	23506522	23506631	-	187
17209	chr2R	23514942	23514993	-	212
17210	chr2R	23523368	23523615	-	1450
17211	chr2R	23523732	23523777	-	1059
17212	chr2R	23524035	23524096	-	72
17213	chr2R	23524900	23524936	-	106
17214	chr2R	23538491	23538497	-	354
17215	chr2R	23541379	23541445	-	110
17216	chr2R	23543370	23543403	-	130
17217	chr2R	23544406	23544552	-	1117
17218	chr2R	23547087	23547147	-	154
17219	chr2R	23547685	23547722	-	210
17220	chr2R	23547934	23548061	-	3016
17221	chr2R	23548104	23548123	-	581
17222	chr2R	23548172	23548192	-	85
17223	chr2R	23548637	23548665	-	59
17224	chr2R	23548720	23548841	-	406
17225	chr2R	23549428	23549491	-	117
17226	chr2R	23549538	23549590	-	462
17227	chr2R	23549883	23549933	-	69
17228	chr2R	23552664	23552768	-	83
17229	chr2R	23554457	23554642	-	1183
17230	chr2R	23555578	23555591	-	126
17231	chr2R	23556140	23556233	-	994
17232	chr2R	23559096	23559174	-	202
17233	chr2R	23561035	23561109	-	61
17234	chr2R	23563222	23563291	-	203
17235	chr2R	23571109	23571129	-	55
17236	chr2R	23571171	23571223	-	57
17237	chr2R	23597896	23597975	-	125
17238	chr2R	23599890	23600129	-	45344
17239	chr2R	23600179	23600219	-	94
17240	chr2R	23600293	23600391	-	705
17241	chr2R	23600694	23600817	-	37013
17242	chr2R	23601340	23601428	-	177
17243	chr2R	23601710	23601830	-	20860
17244	chr2R	23602375	23602529	-	26141
17245	chr2R	23608387	23608410	-	73
17246	chr2R	23608644	23608784	-	980
17247	chr2R	23609022	23609125	-	367
17248	chr2R	23685536	23685541	-	436
17249	chr2R	23687413	23687487	-	190
17250	chr2R	23688606	23688641	-	58
17251	chr2R	23692344	23692380	-	100
17252	chr2R	23694853	23694952	-	476
17253	chr2R	23695853	23695885	-	63
17254	chr2R	23696103	23696203	-	251
17255	chr2R	23697028	23697158	-	2173
17256	chr2R	23697821	23697895	-	190
17257	chr2R	23700569	23700683	-	653
17258	chr2R	23700741	23700749	-	63
17259	chr2R	23700841	23700845	-	120
17260	chr2R	23700930	23700951	-	66
17261	chr2R	23701572	23701576	-	96
17262	chr2R	23702344	23702406	-	854
17263	chr2R	23703034	23703091	-	54
17264	chr2R	23706501	23706557	-	118
17265	chr2R	23706893	23706906	-	121
17266	chr2R	23707309	23707409	-	233
17267	chr2R	23709716	23709855	-	348
17268	chr2R	23719908	23719985	-	2619
17269	chr2R	23720052	23720069	-	75
17270	chr2R	23721038	23721065	-	83
17271	chr2R	23729332	23729395	-	86
17272	chr2R	23736133	23736271	-	652
17273	chr2R	23736336	23736427	-	342
17274	chr2R	23737980	23738123	-	348
17275	chr2R	23738589	23738679	-	330
17276	chr2R	23746787	23746835	-	1680
17277	chr2R	23746893	23746904	-	176
17278	chr2R	23753123	23753187	-	104
17279	chr2R	23754975	23755003	-	86
17280	chr2R	23755080	23755193	-	1124
17281	chr2R	23786618	23786652	-	74
17282	chr2R	23788816	23788861	-	59
17283	chr2R	23791083	23791318	-	73397
17284	chr2R	23798390	23798392	-	723
17285	chr2R	23803844	23803913	-	61
17286	chr2R	23804842	23804846	-	89
17287	chr2R	23808443	23808628	-	312
17288	chr2R	23808932	23809024	-	1589
17289	chr2R	23811920	23812006	-	2028
17290	chr2R	23812870	23812881	-	51
17291	chr2R	23818325	23818333	-	530
17292	chr2R	23824122	23824127	-	288
17293	chr2R	23824842	23824883	-	267
17294	chr2R	23828850	23828851	-	70
17295	chr2R	23842695	23842885	-	515
17296	chr2R	23844283	23844339	-	81
17297	chr2R	23844414	23844461	-	70
17298	chr2R	23844560	23844589	-	84
17299	chr2R	23844638	23844759	-	4033
17300	chr2R	23844965	23845010	-	273
17301	chr2R	23847341	23847346	-	56
17302	chr2R	23849936	23850315	-	5505
17303	chr2R	23850385	23850441	-	757
17304	chr2R	23851054	23851132	-	1330
17305	chr2R	23853900	23854019	-	277
17306	chr2R	23854061	23854100	-	128
17307	chr2R	23856520	23856552	-	53
17308	chr2R	23856739	23856795	-	90
17309	chr2R	23856851	23856934	-	686
17310	chr2R	23857014	23857141	-	1386
17311	chr2R	23858701	23858766	-	722
17312	chr2R	23858892	23858970	-	460
17313	chr2R	23859736	23859741	-	63
17314	chr2R	23859781	23859999	-	1060
17315	chr2R	23860187	23860219	-	160
17316	chr2R	23860467	23860531	-	156
17317	chr2R	23861266	23861275	-	72
17318	chr2R	23862398	23862586	-	1547
17319	chr2R	23863850	23863889	-	95
17320	chr2R	23864592	23864611	-	66
17321	chr2R	23865307	23865373	-	599
17322	chr2R	23865623	23865686	-	69
17323	chr2R	23866925	23867073	-	816
17324	chr2R	23867166	23867301	-	387
17325	chr2R	23867499	23867548	-	65
17326	chr2R	23868540	23868626	-	3205
17327	chr2R	23879978	23879982	-	62
17328	chr2R	23880244	23880327	-	181
17329	chr2R	23881179	23881233	-	178
17330	chr2R	23881427	23881460	-	81
17331	chr2R	23882350	23882427	-	1057
17332	chr2R	23888144	23888205	-	131
17333	chr2R	23889303	23889334	-	64
17334	chr2R	23889378	23889383	-	163
17335	chr2R	23889516	23889634	-	1766
17336	chr2R	23890203	23890337	-	985
17337	chr2R	23893602	23893736	-	413
17338	chr2R	23894084	23894168	-	78
17339	chr2R	23894684	23894868	-	1803
17340	chr2R	23894973	23895029	-	415
17341	chr2R	23897333	23897427	-	101
17342	chr2R	23897608	23897770	-	1785
17343	chr2R	23898189	23898279	-	1350
17344	chr2R	23905997	23906005	-	70
17345	chr2R	23907155	23907363	-	6238
17346	chr2R	23908874	23908887	-	157
17347	chr2R	23924276	23924399	-	204
17348	chr2R	23927498	23927543	-	90
17349	chr2R	23927723	23927776	-	679
17350	chr2R	23929803	23929857	-	88
17351	chr2R	23931173	23931201	-	94
17352	chr2R	23932803	23932991	-	1997
17353	chr2R	23933408	23933589	-	3633
17354	chr2R	23933641	23933777	-	2017
17355	chr2R	23935679	23935681	-	433
17356	chr2R	23939716	23939951	-	1789
17357	chr2R	23941680	23941798	-	1046
17358	chr2R	23947341	23947342	-	71
17359	chr2R	23949803	23949804	-	70
17360	chr2R	23951127	23951193	-	70
17361	chr2R	23953528	23953594	-	232
17362	chr2R	23953963	23954063	-	1140
17363	chr2R	23956731	23956870	-	868
17364	chr2R	23957271	23957483	-	1130
17365	chr2R	23957560	23957600	-	106
17366	chr2R	23959746	23959759	-	90
17367	chr2R	23967716	23967746	-	187
17368	chr2R	23970019	23970097	-	279
17369	chr2R	23970655	23970711	-	55
17370	chr2R	23970827	23970831	-	97
17371	chr2R	23976181	23976235	-	65
17372	chr2R	23976281	23976393	-	205
17373	chr2R	23976510	23976631	-	211
17374	chr2R	23976686	23977061	-	9100
17375	chr2R	23977103	23977318	-	1096
17376	chr2R	23983474	23983514	-	60
17377	chr2R	23986063	23986120	-	600
17378	chr2R	23986891	23986969	-	66
17379	chr2R	23987074	23987217	-	147
17380	chr2R	23987280	23987281	-	136
17381	chr2R	23987512	23987560	-	345
17382	chr2R	23988336	23988483	-	4329
17383	chr2R	23993523	23993580	-	189
17384	chr2R	23994999	23995082	-	2775
17385	chr2R	23996637	23996659	-	78
17386	chr2R	23997300	23997317	-	79
17387	chr2R	24002631	24002641	-	55
17388	chr2R	24016581	24016638	-	104
17389	chr2R	24021304	24021390	-	288
17390	chr2R	24022036	24022163	-	1437
17391	chr2R	24022598	24022671	-	358
17392	chr2R	24023028	24023078	-	59
17393	chr2R	24024563	24024628	-	95
17394	chr2R	24028699	24028891	-	17220
17395	chr2R	24032108	24032195	-	66
17396	chr2R	24032605	24032666	-	687
17397	chr2R	24032988	24033205	-	1147
17398	chr2R	24033449	24033530	-	402
17399	chr2R	24033633	24033696	-	232
17400	chr2R	24033819	24033949	-	2410
17401	chr2R	24035130	24035135	-	56
17402	chr2R	24035182	24035197	-	147
17403	chr2R	24037221	24037319	-	446
17404	chr2R	24037413	24037579	-	1316
17405	chr2R	24037663	24037913	-	1306
17406	chr2R	24038284	24038321	-	132
17407	chr2R	24046672	24046838	-	58103
17408	chr2R	24047997	24048078	-	217
17409	chr2R	24048825	24048974	-	1494
17410	chr2R	24050755	24050773	-	83
17411	chr2R	24050821	24050845	-	171
17412	chr2R	24060793	24060886	-	1639
17413	chr2R	24062413	24062485	-	25815
17414	chr2R	24067676	24067784	-	177
17415	chr2R	24068204	24068285	-	799
17416	chr2R	24068360	24068518	-	2809
17417	chr2R	24069164	24069185	-	89
17418	chr2R	24071754	24071852	-	1276
17419	chr2R	24081405	24081431	-	72
17420	chr2R	24092763	24092805	-	87
17421	chr2R	24093829	24093856	-	109
17422	chr2R	24096111	24096170	-	57
17423	chr2R	24098612	24098642	-	663
17424	chr2R	24109410	24109535	-	430
17425	chr2R	24113139	24113140	-	132
17426	chr2R	24114266	24114329	-	816
17427	chr2R	24115215	24115272	-	87
17428	chr2R	24116230	24116285	-	136
17429	chr2R	24117483	24117533	-	541
17430	chr2R	24124257	24124377	-	3549
17431	chr2R	24125358	24125490	-	3099
17432	chr2R	24126597	24126661	-	1033
17433	chr2R	24130334	24130421	-	219
17434	chr2R	24130971	24130996	-	94
17435	chr2R	24131829	24131875	-	568
17436	chr2R	24133547	24133551	-	595
17437	chr2R	24134222	24134262	-	122
17438	chr2R	24135552	24135585	-	81
17439	chr2R	24135626	24135719	-	254
17440	chr2R	24137817	24138123	-	2146
17441	chr2R	24138294	24138295	-	54
17442	chr2R	24143814	24143939	-	944
17443	chr2R	24158748	24158922	-	670
17444	chr2R	24159167	24159431	-	8543
17445	chr2R	24159541	24159581	-	145
17446	chr2R	24159801	24159925	-	1542
17447	chr2R	24164564	24164663	-	724
17448	chr2R	24174066	24174134	-	67
17449	chr2R	24174179	24174253	-	235
17450	chr2R	24174335	24174474	-	14490
17451	chr2R	24175385	24175509	-	230
17452	chr2R	24188766	24188767	-	55
17453	chr2R	24192953	24192957	-	58
17454	chr2R	24216164	24216196	-	102
17455	chr2R	24222119	24222137	-	59
17456	chr2R	24229374	24229481	-	1152
17457	chr2R	24237579	24237580	-	58
17458	chr2R	24238544	24238606	-	354
17459	chr2R	24260389	24260461	-	310
17460	chr2R	24268229	24268246	-	108
17461	chr2R	24268463	24268579	-	4468
17462	chr2R	24269027	24269233	-	4340
17463	chr2R	24274262	24274304	-	117
17464	chr2R	24287640	24287662	-	69
17465	chr2R	24289421	24289434	-	50
17466	chr2R	24297811	24297943	-	893
17467	chr2R	24297988	24297989	-	91
17468	chr2R	24311665	24311694	-	54
17469	chr2R	24321252	24321309	-	60
17470	chr2R	24340443	24340479	-	56
17471	chr2R	24350701	24350854	-	409
17472	chr2R	24353007	24353040	-	90
17473	chr2R	24371932	24371940	-	107
17474	chr2R	24375049	24375186	-	1223
17475	chr2R	24400523	24400717	-	421
17476	chr2R	24400966	24401004	-	408
17477	chr2R	24402348	24402391	-	236
17478	chr2R	24402463	24402563	-	718
17479	chr2R	24402627	24402725	-	3116
17480	chr2R	24402851	24402944	-	960
17481	chr2R	24403372	24403373	-	108
17482	chr2R	24412320	24412406	-	704
17483	chr2R	24415727	24415820	-	77
17484	chr2R	24417300	24417301	-	78
17485	chr2R	24419172	24419317	-	929
17486	chr2R	24419629	24419721	-	619
17487	chr2R	24422215	24422273	-	172
17488	chr2R	24423406	24423427	-	53
17489	chr2R	24424406	24424439	-	270
17490	chr2R	24424642	24424652	-	58
17491	chr2R	24424780	24424790	-	137
17492	chr2R	24424960	24425137	-	25151
17493	chr2R	24430620	24430757	-	5815
17494	chr2R	24432683	24432782	-	1981
17495	chr2R	24452368	24452393	-	85
17496	chr2R	24459864	24459902	-	80
17497	chr2R	24460741	24460884	-	332
17498	chr2R	24486598	24486675	-	546
17499	chr2R	24493676	24493719	-	178
17500	chr2R	24494154	24494205	-	86
17501	chr2R	24499970	24500290	-	9599
17502	chr2R	24502096	24502305	-	21452
17503	chr2R	24504258	24504265	-	77
17504	chr2R	24510792	24510913	-	535
17505	chr2R	24511230	24511274	-	253
17506	chr2R	24512171	24512242	-	187
17507	chr2R	24512405	24512409	-	51
17508	chr2R	24512964	24513006	-	83
17509	chr2R	24514650	24514786	-	3864
17510	chr2R	24514914	24514965	-	301
17511	chr2R	24515014	24515018	-	125
17512	chr2R	24515099	24515329	-	2290
17513	chr2R	24523723	24523972	-	1389
17514	chr2R	24526049	24526085	-	715
17515	chr2R	24534723	24534781	-	57
17516	chr2R	24535098	24535204	-	291
17517	chr2R	24535260	24535434	-	1827
17518	chr2R	24556227	24556318	-	381
17519	chr2R	24560475	24560482	-	64
17520	chr2R	24560953	24561117	-	9549
17521	chr2R	24561913	24561914	-	202
17522	chr2R	24561968	24562094	-	829
17523	chr2R	24565849	24565917	-	108
17524	chr2R	24571514	24571548	-	85
17525	chr2R	24571595	24571643	-	155
17526	chr2R	24571786	24571906	-	198
17527	chr2R	24572826	24572860	-	183
17528	chr2R	24575352	24575385	-	105
17529	chr2R	24576121	24576241	-	528
17530	chr2R	24579434	24579495	-	78
17531	chr2R	24579654	24579841	-	16304
17532	chr2R	24579899	24579953	-	162
17533	chr2R	24581276	24581370	-	238
17534	chr2R	24590723	24590769	-	208
17535	chr2R	24599407	24599497	-	572
17536	chr2R	24599653	24599842	-	58558
17537	chr2R	24605451	24605562	-	760
17538	chr2R	24606507	24606548	-	79
17539	chr2R	24606918	24607066	-	4516
17540	chr2R	24607687	24607729	-	142
17541	chr2R	24614319	24614371	-	122
17542	chr2R	24632904	24632969	-	600
17543	chr2R	24636663	24636733	-	128
17544	chr2R	24643298	24643307	-	66
17545	chr2R	24645738	24645792	-	153
17546	chr2R	24647592	24647593	-	59
17547	chr2R	24663352	24663408	-	264
17548	chr2R	24664263	24664467	-	4811
17549	chr2R	24665016	24665173	-	1696
17550	chr2R	24665772	24665842	-	52
17551	chr2R	24668200	24668340	-	859
17552	chr2R	24669233	24669302	-	1172
17553	chr2R	24669778	24669803	-	66
17554	chr2R	24672274	24672325	-	109
17555	chr2R	24676568	24676738	-	2616
17556	chr2R	24685085	24685127	-	1895
17557	chr2R	24687263	24687375	-	2959
17558	chr2R	24692439	24692460	-	62
17559	chr2R	24694385	24694386	-	59
17560	chr2R	24696687	24696737	-	403
17561	chr2R	24699668	24699842	-	5292
17562	chr2R	24711633	24711689	-	143
17563	chr2R	24716933	24716962	-	161
17564	chr2R	24738019	24738066	-	103
17565	chr2R	24745816	24745885	-	91
17566	chr2R	24746514	24746590	-	219
