consensus.cluster	chr	start	end	strand	tpm
31961	chr3L	21559102	21559108	-	54
31962	chr3L	21568031	21568320	-	5199
31963	chr3L	21568407	21568423	-	171
31964	chr3L	21572943	21572963	-	229
31965	chr3L	21575622	21575726	-	5200
31966	chr3L	21575857	21575884	-	276
31967	chr3L	21575973	21576281	-	7587
31968	chr3L	21576620	21576758	-	75379
31969	chr3L	21587546	21587557	-	187
31970	chr3L	21595604	21595608	-	129
31971	chr3L	21613792	21613938	-	3902
31972	chr3L	21614073	21614125	-	391
31973	chr3L	21614928	21614932	-	282
31974	chr3L	21615415	21615416	-	70
31975	chr3L	21621741	21621880	-	1117
31976	chr3L	21628322	21628352	-	807
31977	chr3L	21628399	21628406	-	73
31978	chr3L	21628446	21628632	-	4632
31979	chr3L	21630615	21630622	-	151
31980	chr3L	21630686	21630729	-	430
31981	chr3L	21632201	21632202	-	72
31982	chr3L	21635241	21635263	-	238
31983	chr3L	21636536	21636547	-	233
31984	chr3L	21638049	21638072	-	167
31985	chr3L	21642520	21642566	-	316
31986	chr3L	21642624	21642628	-	61
31987	chr3L	21642905	21642949	-	57
31988	chr3L	21643551	21643566	-	96
31989	chr3L	21643635	21643646	-	128
31990	chr3L	21650713	21650723	-	172
31991	chr3L	21661094	21661097	-	108
31992	chr3L	21664815	21664841	-	78
31993	chr3L	21666451	21666467	-	329
31994	chr3L	21670658	21670672	-	410
31995	chr3L	21671761	21671787	-	111
31996	chr3L	21672023	21672069	-	405
31997	chr3L	21674385	21674703	-	6989
31998	chr3L	21678500	21678501	-	74
31999	chr3L	21683222	21683227	-	82
32000	chr3L	21685899	21685920	-	50
32001	chr3L	21687855	21687878	-	72
32002	chr3L	21691724	21691732	-	62
32003	chr3L	21692802	21692822	-	53
32004	chr3L	21693468	21693489	-	271
32005	chr3L	21696845	21696910	-	193
32006	chr3L	21697133	21697199	-	356
32007	chr3L	21701549	21701568	-	160
32008	chr3L	21710294	21710338	-	509
32009	chr3L	21710544	21710560	-	86
32010	chr3L	21711808	21711868	-	366
32011	chr3L	21711962	21711981	-	219
32012	chr3L	21712480	21712507	-	165
32013	chr3L	21712567	21712573	-	79
32014	chr3L	21713669	21713671	-	57
32015	chr3L	21717373	21717396	-	212
32016	chr3L	21717567	21717569	-	57
32017	chr3L	21724312	21724437	-	2752
32018	chr3L	21724563	21724571	-	56
32019	chr3L	21724615	21724617	-	77
32020	chr3L	21726744	21726759	-	220
32021	chr3L	21726828	21726909	-	723
32022	chr3L	21728413	21728489	-	669
32023	chr3L	21729672	21729745	-	1032
32024	chr3L	21730724	21730766	-	528
32025	chr3L	21732803	21732839	-	377
32026	chr3L	21737666	21737722	-	1751
32027	chr3L	21739268	21739270	-	86
32028	chr3L	21739470	21739492	-	1530
32029	chr3L	21743243	21743287	-	1321
32030	chr3L	21745922	21745962	-	61
32031	chr3L	21746010	21746013	-	73
32032	chr3L	21746191	21746198	-	107
32033	chr3L	21746262	21746458	-	1248
32034	chr3L	21748638	21748664	-	52
32035	chr3L	21774102	21774208	-	1665
32036	chr3L	21774271	21774381	-	1883
32037	chr3L	21774470	21774501	-	898
32038	chr3L	21776758	21776795	-	1664
32039	chr3L	21794372	21794405	-	305
32040	chr3L	21813008	21813027	-	117
32041	chr3L	21827709	21827963	-	9338
32042	chr3L	21828004	21828031	-	283
32043	chr3L	21829517	21829705	-	3682
32044	chr3L	21830542	21830666	-	5044
32045	chr3L	21830874	21830875	-	414
32046	chr3L	21836889	21836993	-	1392
32047	chr3L	21837079	21837211	-	2441
32048	chr3L	21841802	21841867	-	1079
32049	chr3L	21842579	21842581	-	57
32050	chr3L	21862532	21862583	-	193
32051	chr3L	21867226	21867228	-	55
32052	chr3L	21872369	21872420	-	1228
32053	chr3L	21872495	21872516	-	419
32054	chr3L	21872569	21872580	-	225
32055	chr3L	21873213	21873228	-	71
32056	chr3L	21873312	21873314	-	101
32057	chr3L	21875345	21875350	-	60
32058	chr3L	21882770	21882772	-	103
32059	chr3L	21883005	21883035	-	263
32060	chr3L	21884066	21884075	-	161
32061	chr3L	21884503	21884511	-	209
32062	chr3L	21884560	21884577	-	73
32063	chr3L	21886949	21887021	-	199
32064	chr3L	21888148	21888149	-	85
32065	chr3L	21904163	21904186	-	398
32066	chr3L	21904587	21904589	-	190
32067	chr3L	21904692	21904701	-	105
32068	chr3L	21907616	21907669	-	355
32069	chr3L	21934896	21934905	-	99
32070	chr3L	21938817	21938892	-	104
32071	chr3L	21939642	21939643	-	67
32072	chr3L	21939943	21939953	-	136
32073	chr3L	21943191	21943252	-	257
32074	chr3L	21949852	21949858	-	219
32075	chr3L	21964185	21964216	-	53
32076	chr3L	21964572	21964619	-	446
32077	chr3L	21986949	21986965	-	193
32078	chr3L	21998731	21998740	-	103
32079	chr3L	22001168	22001214	-	501
32080	chr3L	22026222	22026370	-	20962
32081	chr3L	22029446	22029455	-	300
32082	chr3L	22029599	22029643	-	84
32083	chr3L	22053484	22053507	-	142
32084	chr3L	22060419	22060430	-	53
32085	chr3L	22060805	22060808	-	104
32086	chr3L	22065634	22065641	-	424
32087	chr3L	22067243	22067271	-	543
32088	chr3L	22067432	22067437	-	61
32089	chr3L	22067564	22067803	-	8872
32090	chr3L	22068942	22068943	-	70
32091	chr3L	22069298	22069319	-	123
32092	chr3L	22073061	22073120	-	960
32093	chr3L	22074909	22074916	-	78
32094	chr3L	22074990	22075005	-	882
32095	chr3L	22075046	22075144	-	1565
32096	chr3L	22080562	22080612	-	136
32097	chr3L	22081706	22081710	-	73
32098	chr3L	22090840	22090841	-	65
32099	chr3L	22098380	22098416	-	570
32100	chr3L	22098489	22098530	-	630
32101	chr3L	22099137	22099269	-	11023
32102	chr3L	22113193	22113194	-	161
32103	chr3L	22116965	22116974	-	303
32104	chr3L	22118142	22118150	-	261
32105	chr3L	22128698	22128705	-	111
32106	chr3L	22166730	22166850	-	633
32107	chr3L	22170482	22170511	-	58
32108	chr3L	22173244	22173254	-	125
32109	chr3L	22173359	22173531	-	3746
32110	chr3L	22176085	22176301	-	1587
32111	chr3L	22176342	22176343	-	146
32112	chr3L	22176716	22176810	-	1356
32113	chr3L	22176876	22176919	-	72
32114	chr3L	22196089	22196102	-	196
32115	chr3L	22196159	22196168	-	111
32116	chr3L	22197018	22197026	-	140
32117	chr3L	22224883	22224952	-	668
32118	chr3L	22225178	22225287	-	6554
32119	chr3L	22225505	22225648	-	5109
32120	chr3L	22234173	22234177	-	103
32121	chr3L	22234748	22234780	-	195
32122	chr3L	22250843	22250966	-	749
32123	chr3L	22257743	22257907	-	8019
32124	chr3L	22265798	22265826	-	1889
32125	chr3L	22265919	22266005	-	2525
32126	chr3L	22273301	22273335	-	78
32127	chr3L	22273403	22273409	-	262
32128	chr3L	22273591	22273601	-	88
32129	chr3L	22273678	22273743	-	82
32130	chr3L	22275455	22275565	-	1751
32131	chr3L	22280088	22280145	-	3975
32132	chr3L	22280189	22280235	-	65
32133	chr3L	22284365	22284446	-	1144
32134	chr3L	22284521	22284551	-	133
32135	chr3L	22286811	22286818	-	158
32136	chr3L	22288573	22288575	-	90
32137	chr3L	22293043	22293061	-	133
32138	chr3L	22293503	22293506	-	202
32139	chr3L	22293560	22293579	-	88
32140	chr3L	22293643	22293653	-	211
32141	chr3L	22293780	22293791	-	79
32142	chr3L	22293928	22293950	-	1851
32143	chr3L	22294458	22294465	-	62
32144	chr3L	22294851	22294892	-	925
32145	chr3L	22295145	22295148	-	69
32146	chr3L	22295227	22295512	-	7144
32147	chr3L	22302588	22302598	-	123
32148	chr3L	22304613	22304616	-	82
32149	chr3L	22305885	22305928	-	211
32150	chr3L	22310000	22310045	-	212
32151	chr3L	22327776	22327781	-	140
32152	chr3L	22332033	22332049	-	132
32153	chr3L	22335123	22335131	-	59
32154	chr3L	22345619	22345628	-	77
32155	chr3L	22348093	22348134	-	126
32156	chr3L	22354990	22355002	-	131
32157	chr3L	22359432	22359522	-	843
32158	chr3L	22360364	22360444	-	165
32159	chr3L	22360529	22360574	-	1278
32160	chr3L	22366529	22366545	-	295
32161	chr3L	22366684	22366725	-	198
32162	chr3L	22388823	22388832	-	89
32163	chr3L	22389522	22389524	-	56
32164	chr3L	22389740	22389764	-	208
32165	chr3L	22390704	22390713	-	90
32166	chr3L	22396785	22396795	-	58
32167	chr3L	22398123	22398131	-	94
32168	chr3L	22398276	22398308	-	130
32169	chr3L	22403372	22403399	-	284
32170	chr3L	22404039	22404052	-	182
32171	chr3L	22405257	22405275	-	80
32172	chr3L	22406651	22406722	-	1626
32173	chr3L	22407765	22407767	-	122
32174	chr3L	22420852	22421020	-	7122
32175	chr3L	22421067	22421123	-	183
32176	chr3L	22424424	22424538	-	1521
32177	chr3L	22431221	22431228	-	338
32178	chr3L	22431554	22431630	-	498
32179	chr3L	22431740	22431779	-	348
32180	chr3L	22440328	22440386	-	283
32181	chr3L	22458811	22458853	-	483
32182	chr3L	22460723	22460725	-	96
32183	chr3L	22466374	22466375	-	63
32184	chr3L	22468022	22468033	-	293
32185	chr3L	22468752	22468753	-	66
32186	chr3L	22474019	22474033	-	77
32187	chr3L	22496290	22496352	-	929
32188	chr3L	22502974	22503162	-	9162
32189	chr3L	22503202	22503249	-	101
32190	chr3L	22504484	22504663	-	9530
32191	chr3L	22522633	22522667	-	78
32192	chr3L	22530635	22530665	-	119
32193	chr3L	22547509	22547532	-	152
32194	chr3L	22550092	22550218	-	1832
32195	chr3L	22553150	22553154	-	76
32196	chr3L	22575139	22575147	-	137
32197	chr3L	22582738	22582748	-	52
32198	chr3L	22582802	22582859	-	446
32199	chr3L	22586697	22586702	-	168
32200	chr3L	22605440	22605442	-	77
32201	chr3L	22607108	22607109	-	68
32202	chr3L	22624777	22624803	-	56
32203	chr3L	22646405	22646409	-	87
32204	chr3L	22648603	22648617	-	71
32205	chr3L	22651042	22651197	-	863
32206	chr3L	22661768	22661849	-	2515
32207	chr3L	22661938	22661964	-	112
32208	chr3L	22665265	22665268	-	50
32209	chr3L	22666064	22666110	-	208
32210	chr3L	22666850	22666855	-	61
32211	chr3L	22686356	22686386	-	752
32212	chr3L	22691667	22691674	-	69
32213	chr3L	22693892	22693906	-	63
32214	chr3L	22695736	22695957	-	1857
32215	chr3L	22707487	22707489	-	84
32216	chr3L	22714294	22714442	-	1633
32217	chr3L	22714587	22714856	-	9325
32218	chr3L	22715367	22715392	-	89
32219	chr3L	22721190	22721277	-	631
32220	chr3L	22726312	22726403	-	426
32221	chr3L	22727294	22727334	-	269
32222	chr3L	22729602	22729636	-	144
32223	chr3L	22733151	22733153	-	63
32224	chr3L	22733366	22733382	-	119
32225	chr3L	22734422	22734710	-	6612
32226	chr3L	22734906	22734908	-	92
32227	chr3L	22736349	22736360	-	884
32228	chr3L	22738321	22738324	-	100
32229	chr3L	22738598	22738668	-	1498
32230	chr3L	22738716	22738769	-	486
32231	chr3L	22738839	22738848	-	831
32232	chr3L	22738962	22739091	-	3341
32233	chr3L	22739140	22739160	-	59
32234	chr3L	22749111	22749216	-	812
32235	chr3L	22749543	22749554	-	246
32236	chr3L	22759160	22759338	-	1020
32237	chr3L	22759573	22759630	-	928
32238	chr3L	22759775	22759812	-	164
32239	chr3L	22774438	22774479	-	194
32240	chr3L	22795976	22795979	-	160
32241	chr3L	22796661	22796704	-	71
32242	chr3L	22796856	22796861	-	62
32243	chr3L	22797249	22797252	-	189
32244	chr3L	22797483	22797507	-	1233
32245	chr3L	22797596	22797634	-	194
32246	chr3L	22798585	22798669	-	583
32247	chr3L	22801534	22801585	-	1215
32248	chr3L	22801654	22801680	-	474
32249	chr3L	22832495	22832501	-	138
32250	chr3L	22832780	22832886	-	2729
32251	chr3L	22833022	22833024	-	442
32252	chr3L	22833068	22833194	-	692
32253	chr3L	22833266	22833281	-	446
32254	chr3L	22836546	22836750	-	5448
32255	chr3L	22837029	22837057	-	260
32256	chr3L	22851993	22852029	-	465
32257	chr3L	22852260	22852337	-	56645
32258	chr3L	22852393	22852588	-	8286
32259	chr3L	22852628	22852666	-	427
32260	chr3L	22853409	22853453	-	129
32261	chr3L	22854535	22854590	-	1823
32262	chr3L	22854680	22854782	-	961
32263	chr3L	22855393	22855440	-	263
32264	chr3L	22855975	22856043	-	321
32265	chr3L	22856650	22856654	-	174
32266	chr3L	22859476	22859483	-	173
32267	chr3L	22867358	22867367	-	176
32268	chr3L	22867450	22867738	-	33779
32269	chr3L	22868096	22868213	-	2936
32270	chr3L	22868379	22868380	-	71
32271	chr3L	22868505	22868515	-	390
32272	chr3L	22868564	22868596	-	210
32273	chr3L	22868661	22868918	-	4433
32274	chr3L	22869047	22869084	-	176
32275	chr3L	22869947	22869948	-	182
32276	chr3L	22871493	22871505	-	122
32277	chr3L	22872337	22872519	-	890
32278	chr3L	22872578	22872597	-	93
32279	chr3L	22873664	22873703	-	180
32280	chr3L	22874297	22874650	-	5047
32281	chr3L	22876444	22876482	-	989
32282	chr3L	22877337	22877469	-	891
32283	chr3L	22877770	22877833	-	1902
32284	chr3L	22879163	22879202	-	235
32285	chr3L	22879329	22879338	-	191
32286	chr3L	22879871	22879876	-	409
32287	chr3L	22901578	22901583	-	70
32288	chr3L	22901935	22901950	-	221
32289	chr3L	22954418	22954608	-	3076
32290	chr3L	22960042	22960056	-	376
32291	chr3L	22960635	22960670	-	103
32292	chr3L	23000120	23000156	-	178
32293	chr3L	23014332	23014344	-	166
32294	chr3L	23014598	23014632	-	412
32295	chr3L	23014956	23014984	-	264
32296	chr3L	23020062	23020133	-	208
32297	chr3L	23025340	23025352	-	665
32298	chr3L	23031336	23031339	-	185
32299	chr3L	23031887	23031910	-	475
32300	chr3L	23032258	23032303	-	328
32301	chr3L	23032577	23032644	-	207
32302	chr3L	23057307	23057318	-	130
32303	chr3L	23069832	23069894	-	452
32304	chr3L	23070421	23070423	-	80
32305	chr3L	23079543	23079575	-	155
32306	chr3L	23093599	23093876	-	129405
32307	chr3L	23094682	23094786	-	1807
32308	chr3L	23095121	23095149	-	889
32309	chr3L	23106127	23106175	-	94
32310	chr3L	23106354	23106365	-	67
32311	chr3L	23106949	23106982	-	796
32312	chr3L	23126161	23126184	-	120
32313	chr3L	23147625	23147656	-	181
32314	chr3L	23148777	23148794	-	109
32315	chr3L	23149070	23149072	-	88
32316	chr3L	23209980	23209998	-	457
32317	chr3L	23265336	23265494	-	3137
32318	chr3L	23315008	23315021	-	72
32319	chr3L	23315323	23315377	-	133
32320	chr3L	23318642	23318908	-	6410
32321	chr3L	23318965	23318971	-	257
32322	chr3L	23319265	23319302	-	321
32323	chr3L	23319428	23319460	-	162
32324	chr3L	23325789	23325821	-	2361
32325	chr3L	23325887	23325953	-	806
32326	chr3L	23326687	23326751	-	211
32327	chr3L	23328888	23328900	-	67
32328	chr3L	23329223	23329238	-	317
32329	chr3L	23334677	23334702	-	491
32330	chr3L	23337875	23337981	-	10791
32331	chr3L	23345879	23345881	-	75
32332	chr3L	23345942	23345976	-	1579
32333	chr3L	23346018	23346040	-	70
32334	chr3L	23392985	23393041	-	142
32335	chr3L	23396128	23396167	-	604
32336	chr3L	23397205	23397213	-	85
32337	chr3L	23580182	23580217	-	145
32338	chr3L	23580335	23580338	-	108
32339	chr3L	23600328	23600346	-	81
32340	chr3L	23665894	23665898	-	52
32341	chr3L	23680041	23680042	-	66
32342	chr3L	23695409	23695440	-	146
32343	chr3L	23764925	23764963	-	524
32344	chr3L	23765568	23765590	-	292
32345	chr3L	23794692	23794707	-	61
32346	chr3L	23795151	23795251	-	617
32347	chr3L	23795524	23795559	-	213
32348	chr3L	23795803	23795865	-	2237
32349	chr3L	23795909	23795941	-	112
32350	chr3L	23839851	23839951	-	1599
32351	chr3L	23881734	23881745	-	173
32352	chr3L	23889146	23889156	-	54
32353	chr3L	23909284	23909293	-	73
32354	chr3L	23915323	23915343	-	432
32355	chr3L	24011359	24011381	-	691
32356	chr3L	24040454	24040631	-	4180
32357	chr3L	24040725	24040739	-	66
32358	chr3L	24040889	24040890	-	57
32359	chr3L	24216771	24216778	-	53
32360	chr3L	24540994	24541003	-	89
32361	chr3L	24541687	24541688	-	133
32362	chr3L	24719684	24719685	-	70
32363	chr3L	24720344	24720352	-	213
32364	chr3L	24720593	24720625	-	350
32365	chr3L	24720781	24720782	-	62
32366	chr3L	24754484	24754496	-	77
32367	chr3L	24787381	24787439	-	639
32368	chr3L	24787496	24787548	-	348
32369	chr3L	24787720	24787734	-	70
32370	chr3L	24888999	24889034	-	102
32371	chr3L	24974807	24974820	-	132
32372	chr3L	25114919	25114930	-	242
32373	chr3L	25115132	25115213	-	944
32374	chr3L	25115769	25115778	-	215
32375	chr3L	25115823	25115912	-	3175
32376	chr3L	25115952	25115991	-	259
32377	chr3L	25116311	25116386	-	2551
32378	chr3L	25116474	25116597	-	5233
32379	chr3L	25116693	25116785	-	206
32380	chr3L	25236936	25236941	-	135
32381	chr3L	25324225	25324237	-	119
32382	chr3L	25324347	25324366	-	95
32383	chr3L	25324651	25324750	-	313
32384	chr3L	25493688	25493689	-	67
32385	chr3L	25493899	25493902	-	61
32386	chr3L	25519874	25519958	-	622
32387	chr3L	25611273	25611372	-	554
32388	chr3L	25655324	25655328	-	70
32389	chr3L	25678200	25678237	-	261
32390	chr3L	25752852	25752859	-	61
32391	chr3L	25798439	25798505	-	1413
32392	chr3L	25822843	25822878	-	195
32393	chr3L	25837916	25838027	-	676
32394	chr3L	25838594	25838607	-	120
32395	chr3L	25838653	25838658	-	242
32396	chr3L	25839022	25839027	-	121
32397	chr3L	25874192	25874197	-	172
32398	chr3L	25892192	25892198	-	52
32399	chr3L	25924396	25924433	-	267
32400	chr3L	25933711	25933760	-	207
32401	chr3L	25934729	25934764	-	572
32402	chr3L	25984295	25984430	-	1206
32403	chr3L	25984565	25984572	-	75
32404	chr3L	26007967	26007984	-	240
32405	chr3L	26324681	26324683	-	161
32406	chr3L	26324829	26324840	-	252
32407	chr3L	26324999	26325078	-	1569
32408	chr3L	26325161	26325277	-	1039
32409	chr3L	26326827	26326878	-	494
32410	chr3L	26327168	26327203	-	245
32411	chr3L	26478550	26478563	-	278
32412	chr3L	26479162	26479163	-	56
32413	chr3L	26532317	26532365	-	143
32414	chr3L	26532426	26532453	-	84
32415	chr3L	26754907	26754918	-	382
32416	chr3L	26834238	26834295	-	154
32417	chr3L	27083304	27083460	-	3763
32418	chr3L	27135691	27135696	-	222
32419	chr3L	27340212	27340213	-	72
32420	chr3L	27364789	27364858	-	284
32421	chr3L	27365167	27365174	-	212
32422	chr3L	27396307	27396368	-	209
32423	chr3L	27396559	27396576	-	111
32424	chr3L	27740669	27740673	-	85
32425	chr3L	27766735	27766739	-	61
32426	chr3L	27842668	27842756	-	1083
32427	chr3L	27844587	27844595	-	1027
32428	chr3L	27847423	27847483	-	227
32429	chr3L	27856687	27856705	-	232
32430	chr3L	27857840	27857925	-	3097
32431	chr3L	27858192	27858233	-	114
32432	chr3L	27967229	27967308	-	796
32433	chr3L	27967542	27967551	-	155
32434	chr3L	27968511	27968523	-	388
32435	chr3L	27971065	27971071	-	762
32436	chr3L	27972736	27972833	-	3185
32437	chr3L	27972901	27972906	-	189
32438	chr3L	27988412	27988518	-	2232
32439	chr3R	728049	728076	+	115
32440	chr3R	728718	728772	+	388
32441	chr3R	728813	728822	+	105
32442	chr3R	835504	835551	+	239
32443	chr3R	1142174	1142183	+	229
32444	chr3R	1356877	1356927	+	60
32445	chr3R	1449764	1449766	+	83
32446	chr3R	1845744	1845753	+	283
32447	chr3R	1959810	1959815	+	175
32448	chr3R	1963202	1963217	+	132
32449	chr3R	1963366	1963414	+	62
32450	chr3R	1963661	1963677	+	136
32451	chr3R	1963886	1963894	+	202
32452	chr3R	2100621	2100626	+	141
32453	chr3R	2401791	2401835	+	977
32454	chr3R	2402494	2402510	+	106
32455	chr3R	2413942	2413972	+	372
32456	chr3R	2447207	2447220	+	63
32457	chr3R	2481352	2481355	+	68
32458	chr3R	2532931	2532942	+	124
32459	chr3R	2680172	2680173	+	270
32460	chr3R	2949486	2949510	+	1644
32461	chr3R	3082616	3082638	+	59
32462	chr3R	3119463	3119469	+	558
32463	chr3R	3119552	3119573	+	97
32464	chr3R	3119826	3119833	+	97
32465	chr3R	3331436	3331439	+	485
32466	chr3R	3331493	3331538	+	932
32467	chr3R	3331854	3331993	+	883
32468	chr3R	3507294	3507311	+	116
32469	chr3R	3507535	3507544	+	111
32470	chr3R	3507811	3507822	+	245
32471	chr3R	3522624	3522653	+	178
32472	chr3R	3525708	3525709	+	74
32473	chr3R	3526159	3526200	+	142
32474	chr3R	3578225	3578226	+	93
32475	chr3R	3578388	3578399	+	86
32476	chr3R	3587073	3587083	+	134
32477	chr3R	3595677	3595685	+	66
32478	chr3R	3623584	3623692	+	443
32479	chr3R	3626926	3627069	+	4813
32480	chr3R	3713117	3713131	+	609
32481	chr3R	3734939	3734945	+	198
32482	chr3R	3735119	3735153	+	208
32483	chr3R	3735348	3735447	+	473
32484	chr3R	3737288	3737289	+	92
32485	chr3R	3744861	3745093	+	13376
32486	chr3R	3745228	3745315	+	3588
32487	chr3R	3752234	3752376	+	11339
32488	chr3R	3795666	3795668	+	72
32489	chr3R	3846898	3846911	+	225
32490	chr3R	3849510	3849527	+	695
32491	chr3R	3849809	3849816	+	274
32492	chr3R	3849869	3849878	+	81
32493	chr3R	3864714	3864732	+	387
32494	chr3R	3866088	3866135	+	326
32495	chr3R	3867569	3867596	+	311
32496	chr3R	3867640	3867684	+	2573
32497	chr3R	4102903	4102907	+	113
32498	chr3R	4103169	4103177	+	237
32499	chr3R	4136513	4136515	+	179
32500	chr3R	4137821	4137886	+	910
32501	chr3R	4138471	4138540	+	637
32502	chr3R	4172476	4172578	+	732
32503	chr3R	4177102	4177114	+	284
32504	chr3R	4182668	4182678	+	179
32505	chr3R	4184271	4184290	+	144
32506	chr3R	4184471	4184493	+	275
32507	chr3R	4186298	4186299	+	67
32508	chr3R	4204547	4204568	+	558
32509	chr3R	4226837	4226842	+	62
32510	chr3R	4226893	4227040	+	960
32511	chr3R	4227224	4227392	+	1149
32512	chr3R	4227498	4227520	+	221
32513	chr3R	4230247	4230310	+	222
32514	chr3R	4233092	4233101	+	474
32515	chr3R	4233354	4233483	+	700
32516	chr3R	4234558	4234559	+	496
32517	chr3R	4234898	4235065	+	6500
32518	chr3R	4236595	4236621	+	1042
32519	chr3R	4238575	4238581	+	130
32520	chr3R	4239595	4239636	+	90
32521	chr3R	4240706	4240714	+	96
32522	chr3R	4240885	4241070	+	7032
32523	chr3R	4243211	4243271	+	226
32524	chr3R	4245495	4245517	+	624
32525	chr3R	4248263	4248313	+	805
